order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,month,quarter,profit_margin
ES-2011-1374122,2011-01-15,2011-01-18,First Class,Craig Leslie,Home Office,Nord-Pas-de-Calais,France,EU,Central,FUR-BO-10003126,Furniture,Bookcases,"Dania Library with Doors, Traditional",652,2,0.1,7.2,88.52,Medium,2011,1,1,0.011042944785276074
MX-2011-129420,2011-01-15,2011-01-17,First Class,Ross Baird,Home Office,La Romana,Dominican Republic,LATAM,Caribbean,FUR-CH-10003485,Furniture,Chairs,"Hon Swivel Stool, Set of Two",265,3,0.2,23.22,43.56,Medium,2011,1,1,0.08762264150943395
ID-2011-38832,2011-01-15,2011-01-15,Same Day,Mick Crebagga,Consumer,Bali,Indonesia,APAC,Southeast Asia,OFF-AR-10000989,Office Supplies,Art,"Binney & Smith Canvas, Blue",150,4,0.27,-49.3488,21.15,Critical,2011,1,1,-0.328992
CA-2011-149524,2011-01-15,2011-01-16,First Class,Brendan Sweed,Corporate,Pennsylvania,United States,US,East,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,62,4,0.5,-53.2856,10.96,High,2011,1,1,-0.8594451612903227
NI-2011-2280,2011-01-15,2011-01-21,Standard Class,Mick Brown,Consumer,Rivers,Nigeria,Africa,Africa,FUR-HAR-10000441,Furniture,Chairs,"Harbour Creations Rocking Chair, Adjustable",45,1,0.7,-56.856,3.43,Medium,2011,1,1,-1.2634666666666667
CA-2011-103366,2011-01-16,2011-01-18,First Class,Erica Hackney,Consumer,Georgia,United States,US,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,150,5,0.0,65.978,45.24,Critical,2011,1,1,0.4398533333333333
MX-2011-145765,2011-01-17,2011-01-22,Standard Class,Alan Haines,Corporate,San Salvador,El Salvador,LATAM,Central,TEC-CO-10003142,Technology,Copiers,"Hewlett Fax and Copier, Laser",1412,11,0.002,251.71124,159.52,High,2011,1,1,0.1782657507082153
ES-2011-3305419,2011-01-17,2011-01-19,Second Class,Edward Hooks,Corporate,Ile-de-France,France,EU,Central,OFF-AR-10001230,Office Supplies,Art,"Binney & Smith Markers, Water Color",300,11,0.0,50.82,38.7,High,2011,1,1,0.1694
CA-2011-115791,2011-01-17,2011-01-19,Second Class,Delfina Latchford,Consumer,Pennsylvania,United States,US,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,127,6,0.2,28.5984,36.4,Critical,2011,1,1,0.22518425196850395
ID-2011-80538,2011-01-17,2011-01-18,First Class,Vivian Mathis,Consumer,Western Australia,Australia,APAC,Oceania,OFF-BI-10001397,Office Supplies,Binders,"Ibico Binder, Economy",37,4,0.4,-9.288,5.48,High,2011,1,1,-0.25102702702702706
IN-2011-78501,2011-01-17,2011-01-21,Standard Class,Tamara Willingham,Home Office,New South Wales,Australia,APAC,Oceania,OFF-AR-10004138,Office Supplies,Art,"Stanley Pens, Easy-Erase",19,2,0.1,5.136,3.96,High,2011,1,1,0.27031578947368423
IT-2011-1373680,2011-01-17,2011-01-23,Standard Class,Shirley Daniels,Home Office,Hovedstaden,Denmark,EU,North,OFF-LA-10001413,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",17,3,0.5,-7.515,0.4,Low,2011,1,1,-0.4420588235294117
TZ-2011-5130,2011-01-18,2011-01-21,First Class,Charles Sheldon,Corporate,Arusha,Tanzania,Africa,Africa,OFF-FEL-10004665,Office Supplies,Storage,"Fellowes Lockers, Blue",746,4,0.1,132.588,132.29,Medium,2011,1,1,0.1777319034852547
ES-2011-4174897,2011-01-18,2011-01-21,First Class,Michael Dominguez,Corporate,Valenciana,Spain,EU,South,OFF-FA-10000856,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",108,8,0.0,33.36,18.36,Critical,2011,1,1,0.3088888888888889
MX-2011-115644,2011-01-18,2011-01-23,Standard Class,Vivek Gonzalez,Consumer,Amazonas,Brazil,LATAM,South,OFF-FA-10002268,Office Supplies,Fasteners,"OIC Clamps, 12 Pack",38,3,0.0,6.12,4.7,Medium,2011,1,1,0.16105263157894736
ES-2011-4825230,2011-01-18,2011-01-23,Second Class,Richard Bierner,Consumer,South Denmark,Denmark,EU,North,OFF-BI-10004446,Office Supplies,Binders,"Acco Binding Machine, Economy",26,1,0.5,-10.755,2.53,High,2011,1,1,-0.4136538461538462
SA-2011-7780,2011-01-18,2011-01-21,First Class,Beth Paige,Consumer,Al Jawf,Saudi Arabia,EMEA,EMEA,OFF-CAR-10003259,Office Supplies,Binders,"Cardinal Binder, Recycled",14,1,0.0,2.97,2.48,High,2011,1,1,0.21214285714285716
ZA-2011-9910,2011-01-19,2011-01-21,First Class,Patrick Gardner,Consumer,Eastern,Zambia,Africa,Africa,OFF-BIN-10000772,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",418,14,0.0,95.76,143.67,Critical,2011,1,1,0.2290909090909091
ES-2011-3666932,2011-01-19,2011-01-20,First Class,Matt Abelman,Home Office,Sicily,Italy,EU,South,OFF-BI-10004195,Office Supplies,Binders,"Wilson Jones Binding Machine, Clear",145,3,0.0,43.56,58.25,Critical,2011,1,1,0.3004137931034483
MX-2011-139199,2011-01-19,2011-01-24,Standard Class,Aleksandra Gannaway,Corporate,Estelí,Nicaragua,LATAM,Central,TEC-MA-10001859,Technology,Machines,"Okidata Printer, Wireless",716,4,0.0,221.92,36.29,Medium,2011,1,1,0.30994413407821225
IN-2011-45020,2011-01-19,2011-01-23,Standard Class,Pauline Webber,Corporate,Yangon,Myanmar (Burma),APAC,Southeast Asia,TEC-CO-10004267,Technology,Copiers,"Brother Ink, Laser",278,3,0.37,-106.083,21.22,Medium,2011,1,1,-0.3815935251798561
CA-2011-123477,2011-01-19,2011-01-22,Second Class,David Wiener,Corporate,Oregon,United States,US,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,65,4,0.2,6.4864,5.04,High,2011,1,1,0.09979076923076922
ES-2011-1690587,2011-01-19,2011-01-21,First Class,Ann Blume,Corporate,Lombardy,Italy,EU,South,OFF-EN-10004150,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",48,3,0.0,21.24,3.54,High,2011,1,1,0.44249999999999995
CA-2011-8390,2011-01-19,2011-01-22,Second Class,Michael Kennedy,Corporate,Manitoba,Canada,Canada,Canada,OFF-STO-10000347,Office Supplies,Fasteners,"Stockwell Clamps, Assorted Sizes",16,1,0.0,5.7,1.4,Medium,2011,1,1,0.35625
AO-2011-8430,2011-01-20,2011-01-20,Same Day,Michelle Arnett,Home Office,Luanda,Angola,Africa,Africa,FUR-BUS-10002989,Furniture,Bookcases,"Bush Classic Bookcase, Traditional",825,2,0.0,338.34,88.97,High,2011,1,1,0.41010909090909087
MX-2011-131618,2011-01-20,2011-01-20,Same Day,Suzanne McNair,Corporate,Guerrero,Mexico,LATAM,North,OFF-AP-10002433,Office Supplies,Appliances,"Cuisinart Microwave, Silver",372,2,0.0,81.88,82.67,Critical,2011,1,1,0.22010752688172042
CA-2011-146591,2011-01-20,2011-01-21,First Class,Toby Swindell,Consumer,Arizona,United States,US,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181,5,0.7,-320.597,29.68,Medium,2011,1,1,-1.7712541436464087
IR-2011-9150,2011-01-20,2011-01-22,First Class,Irene Maddox,Consumer,Razavi Khorasan,Iran,EMEA,EMEA,FUR-OFF-10002395,Furniture,Chairs,"Office Star Rocking Chair, Red",141,1,0.0,57.75,20.93,Medium,2011,1,1,0.4095744680851064
US-2011-153591,2011-01-20,2011-01-25,Standard Class,Alejandro Ballentine,Home Office,Distrito Federal,Mexico,LATAM,North,FUR-BO-10004980,Furniture,Bookcases,"Bush Library with Doors, Mobile",196,1,0.2,-34.252,17.08,Medium,2011,1,1,-0.17475510204081635
ES-2011-1122594,2011-01-20,2011-01-25,Standard Class,Darren Koutras,Consumer,Ile-de-France,France,EU,Central,OFF-AR-10002094,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",58,2,0.0,7.56,8.77,High,2011,1,1,0.13034482758620689
NI-2011-8880,2011-01-20,2011-01-24,Standard Class,Randy Bradley,Consumer,Kano,Nigeria,Africa,Africa,OFF-GRE-10000216,Office Supplies,Paper,"Green Bar Note Cards, Premium",37,4,0.7,-73.68,6.08,High,2011,1,1,-1.9913513513513514
RS-2011-7010,2011-01-20,2011-01-22,Second Class,Ruben Dartt,Consumer,Belgorod,Russia,EMEA,EMEA,OFF-NOV-10000512,Office Supplies,Labels,"Novimex Color Coded Labels, Adjustable",10,1,0.0,4.83,2.05,High,2011,1,1,0.483
IN-2011-43585,2011-01-20,2011-01-24,Second Class,Toby Ritter,Consumer,Western Australia,Australia,APAC,Oceania,FUR-FU-10001096,Furniture,Furnishings,"Advantus Clock, Black",139,3,0.1,27.693,1.23,Medium,2011,1,1,0.19923021582733813
MX-2011-146584,2011-01-21,2011-01-27,Standard Class,Hunter Lopez,Consumer,Managua,Nicaragua,LATAM,Central,FUR-TA-10001285,Furniture,Tables,"Chromcraft Conference Table, Fully Assembled",2797,6,0.2,-0.072,320.38,Low,2011,1,1,-2.5741866285305683e-05
MG-2011-9660,2011-01-21,2011-01-27,Standard Class,Sally Hughsby,Corporate,Ulaanbaatar,Mongolia,EMEA,EMEA,OFF-FEL-10002867,Office Supplies,Storage,"Fellowes Lockers, Single Width",1244,6,0.0,211.5,88.66,Medium,2011,1,1,0.170016077170418
US-2011-147627,2011-01-21,2011-01-27,Standard Class,Hunter Lopez,Consumer,Arkansas,United States,US,South,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1068,3,0.0,224.2674,85.72,Medium,2011,1,1,0.20998820224719103
CA-2011-167927,2011-01-21,2011-01-27,Standard Class,Xylona Preis,Consumer,Michigan,United States,US,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,273,3,0.0,30.0234,20.68,Medium,2011,1,1,0.10997582417582417
ES-2011-3229667,2011-01-21,2011-01-26,Standard Class,Ryan Crowe,Consumer,North Rhine-Westphalia,Germany,EU,Central,TEC-AC-10004070,Technology,Accessories,"Memorex Router, Programmable",495,2,0.0,232.8,18.43,Medium,2011,1,1,0.47030303030303033
IR-2011-3900,2011-01-21,2011-01-26,Standard Class,Darrin Van Huff,Corporate,Razavi Khorasan,Iran,EMEA,EMEA,OFF-ROG-10001101,Office Supplies,Storage,"Rogers Shelving, Wire Frame",61,1,0.0,18.96,4.61,Medium,2011,1,1,0.31081967213114753
US-2011-147774,2011-01-21,2011-01-27,Standard Class,Muhammed MacIntyre,Corporate,Tennessee,United States,US,South,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,67,1,0.7,-51.5154,3.0,Medium,2011,1,1,-0.7688865671641791
ID-2011-63017,2011-01-21,2011-01-25,Standard Class,Pauline Webber,Corporate,Bangkok,Thailand,APAC,Southeast Asia,OFF-AR-10003110,Office Supplies,Art,"Sanford Sketch Pad, Water Color",52,2,0.47,-24.3804,2.02,Medium,2011,1,1,-0.4688538461538462
CA-2011-148614,2011-01-21,2011-01-26,Standard Class,Mark Van Huff,Consumer,California,United States,US,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19,2,0.0,9.2928,0.94,Medium,2011,1,1,0.48909473684210525
ES-2011-5497239,2011-01-22,2011-01-26,Standard Class,Paul Stevenson,Home Office,Tuscany,Italy,EU,South,OFF-ST-10003102,Office Supplies,Storage,"Rogers Lockers, Single Width",889,7,0.4,59.22,96.45,High,2011,1,1,0.06661417322834645
ES-2011-3906248,2011-01-22,2011-01-26,Standard Class,Marc Harrigan,Home Office,Flemish Brabant,Belgium,EU,Central,OFF-ST-10000430,Office Supplies,Storage,"Tenex File Cart, Blue",666,5,0.0,119.85,73.27,Medium,2011,1,1,0.17995495495495495
ID-2011-86950,2011-01-22,2011-01-23,First Class,Sung Shariari,Consumer,Queensland,Australia,APAC,Oceania,OFF-AR-10000751,Office Supplies,Art,"Binney & Smith Highlighters, Blue",60,6,0.4,-33.876,27.43,Critical,2011,1,1,-0.5646
KE-2011-7940,2011-01-22,2011-01-24,First Class,Jason Klamczynski,Corporate,Coast,Kenya,Africa,Africa,OFF-SME-10001652,Office Supplies,Storage,"Smead Trays, Wire Frame",95,2,0.0,12.36,21.6,High,2011,1,1,0.13010526315789472
ES-2011-1550182,2011-01-22,2011-01-26,Standard Class,Claudia Bergmann,Corporate,Champagne-Ardenne,France,EU,Central,OFF-BI-10000538,Office Supplies,Binders,"Acco Binding Machine, Clear",202,4,0.0,22.2,18.96,Medium,2011,1,1,0.1099009900990099
MX-2011-143238,2011-01-22,2011-01-27,Standard Class,Carl Ludwig,Consumer,Santa Ana,El Salvador,LATAM,Central,FUR-BO-10003112,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional",259,2,0.0,101.16,11.91,Medium,2011,1,1,0.39057915057915055
MX-2011-165526,2011-01-22,2011-01-26,Standard Class,Michael Paige,Corporate,Atlántico,Colombia,LATAM,South,FUR-CH-10003392,Furniture,Chairs,"Novimex Steel Folding Chair, Red",219,4,0.0,0.0,10.23,Medium,2011,1,1,0.0
CA-2011-110422,2011-01-22,2011-01-24,Second Class,Tom Boeckenhauer,Consumer,Florida,United States,US,South,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,25,3,0.2,4.1028,3.64,Critical,2011,1,1,0.164112
TU-2011-9560,2011-01-22,2011-01-27,Standard Class,Brendan Murry,Corporate,Bursa,Turkey,EMEA,EMEA,FUR-ADV-10002889,Furniture,Furnishings,"Advantus Clock, Durable",77,4,0.6,-104.688,2.36,Medium,2011,1,1,-1.3595844155844157
MX-2011-116393,2011-01-23,2011-01-23,Same Day,Larry Tron,Consumer,Managua,Nicaragua,LATAM,Central,FUR-BO-10001739,Furniture,Bookcases,"Dania Classic Bookcase, Mobile",1102,4,0.0,198.32,146.12,Medium,2011,1,1,0.17996370235934664
SA-2011-7370,2011-01-23,2011-01-27,Standard Class,Corey Roper,Home Office,Al Madinah,Saudi Arabia,EMEA,EMEA,OFF-OIC-10001921,Office Supplies,Fasteners,"OIC Clamps, Assorted Sizes",34,2,0.0,12.36,1.91,Medium,2011,1,1,0.3635294117647059
EN-2011-70,2011-01-24,2011-01-24,Same Day,Ann Blume,Corporate,Harjumaa,Estonia,EMEA,EMEA,TEC-CIS-10002344,Technology,Phones,"Cisco Smart Phone, Full Size",1303,2,0.0,286.56,234.73,Medium,2011,1,1,0.21992325402916346
ES-2011-3060159,2011-01-24,2011-01-29,Standard Class,Christine Phan,Corporate,North Rhine-Westphalia,Germany,EU,Central,TEC-CO-10004078,Technology,Copiers,"Sharp Fax Machine, Laser",591,2,0.0,53.16,66.1,Medium,2011,1,1,0.0899492385786802
IT-2011-2413417,2011-01-24,2011-01-26,First Class,Shirley Jackson,Consumer,Emilia-Romagna,Italy,EU,South,FUR-CH-10004685,Furniture,Chairs,"Harbour Creations Swivel Stool, Set of Two",73,1,0.6,-56.562,29.86,Critical,2011,1,1,-0.7748219178082192
IN-2011-85459,2011-01-24,2011-01-30,Standard Class,Jill Matthias,Consumer,Wellington,New Zealand,APAC,Oceania,OFF-EN-10003770,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",420,14,0.0,147.0,20.03,Medium,2011,1,1,0.35
IN-2011-20737,2011-01-24,2011-01-29,Standard Class,Lena Creighton,Consumer,Northern Territory,Australia,APAC,Oceania,TEC-AC-10001438,Technology,Accessories,"SanDisk Flash Drive, Programmable",111,3,0.1,8.568,9.92,Medium,2011,1,1,0.07718918918918918
CA-2011-102645,2011-01-24,2011-01-29,Standard Class,Ionia McGrath,Consumer,Nevada,United States,US,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40,6,0.0,19.2384,4.31,Medium,2011,1,1,0.48095999999999994
IN-2011-10552,2011-01-24,2011-01-30,Standard Class,Chuck Clark,Home Office,Madhya Pradesh,India,APAC,Central Asia,OFF-LA-10004430,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible",59,5,0.0,27.75,4.27,Medium,2011,1,1,0.4703389830508475
MA-2011-3960,2011-01-24,2011-01-30,Standard Class,Greg Hansen,Consumer,Atsinanana,Madagascar,Africa,Africa,OFF-AVE-10003558,Office Supplies,Labels,"Avery Round Labels, Alphabetical",42,6,0.0,9.18,3.57,Medium,2011,1,1,0.21857142857142856
ES-2011-5158376,2011-01-24,2011-01-26,Second Class,Joni Sundaresam,Home Office,Sicily,Italy,EU,South,OFF-AR-10003005,Office Supplies,Art,"Boston Markers, Fluorescent",28,1,0.0,4.14,3.33,High,2011,1,1,0.14785714285714285
IN-2011-64557,2011-01-24,2011-01-29,Standard Class,Mitch Webber,Consumer,Sumatera Utara,Indonesia,APAC,Southeast Asia,OFF-BI-10002885,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",12,3,0.17,4.2273,1.2,Medium,2011,1,1,0.35227499999999995
CA-2011-146997,2011-01-24,2011-01-28,Standard Class,Speros Goranitis,Consumer,Indiana,United States,US,Central,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",6,3,0.0,0.0,0.95,High,2011,1,1,0.0
TU-2011-8930,2011-01-24,2011-01-28,Standard Class,Janet Martin,Consumer,Afyonkarahisar,Turkey,EMEA,EMEA,OFF-OIC-10001056,Office Supplies,Fasteners,"OIC Clamps, 12 Pack",15,2,0.6,-3.84,0.94,Medium,2011,1,1,-0.256
ES-2011-3104322,2011-01-25,2011-01-29,Standard Class,Frank Olsen,Consumer,Poitou-Charentes,France,EU,Central,OFF-AR-10001720,Office Supplies,Art,"Stanley Canvas, Blue",445,9,0.0,71.01,33.54,Medium,2011,1,1,0.1595730337078652
NI-2011-7750,2011-01-25,2011-01-28,Second Class,Gary Hwang,Consumer,Kwara,Nigeria,Africa,Africa,TEC-PAN-10002454,Technology,Machines,"Panasonic Phone, Red",148,6,0.7,-182.178,18.61,Medium,2011,1,1,-1.2309324324324324
ES-2011-4880899,2011-01-25,2011-01-30,Standard Class,Aimee Bixby,Consumer,Ile-de-France,France,EU,Central,OFF-AR-10001228,Office Supplies,Art,"Stanley Markers, Water Color",178,7,0.0,58.59,16.94,Medium,2011,1,1,0.3291573033707865
ES-2011-3746760,2011-01-25,2011-02-01,Standard Class,Filia McAdams,Corporate,North Rhine-Westphalia,Germany,EU,Central,OFF-BI-10001192,Office Supplies,Binders,"Cardinal Binder, Clear",133,10,0.0,3.9,8.94,Medium,2011,1,1,0.029323308270676692
SF-2011-2290,2011-01-25,2011-01-26,First Class,Brad Thomas,Home Office,Free State,South Africa,Africa,Africa,OFF-SAN-10001128,Office Supplies,Art,"Sanford Pens, Easy-Erase",45,4,0.0,10.44,6.53,High,2011,1,1,0.23199999999999998
MX-2011-161508,2011-01-25,2011-01-29,Standard Class,Bart Pistole,Corporate,Veracruz,Mexico,LATAM,North,OFF-EN-10004525,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Security-Tint",32,2,0.0,10.12,4.45,High,2011,1,1,0.31625
IN-2011-53658,2011-01-25,2011-01-27,First Class,Luke Weiss,Consumer,Hunan,China,APAC,North Asia,OFF-PA-10000453,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11",98,2,0.0,34.32,3.17,High,2011,1,1,0.35020408163265304
MX-2011-162936,2011-01-25,2011-01-29,Second Class,Sue Ann Reed,Consumer,Guantánamo,Cuba,LATAM,Caribbean,OFF-PA-10001091,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",18,1,0.0,5.98,1.76,Medium,2011,1,1,0.33222222222222225
ID-2011-36011,2011-01-26,2011-01-27,First Class,Heather Kirkland,Corporate,Jawa Barat,Indonesia,APAC,Southeast Asia,FUR-CH-10003950,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",334,1,0.27,-109.9365,92.67,High,2011,1,1,-0.3291511976047904
TU-2011-5460,2011-01-26,2011-01-31,Standard Class,Jay Fein,Consumer,Izmir,Turkey,EMEA,EMEA,FUR-SAF-10004252,Furniture,Chairs,"SAFCO Executive Leather Armchair, Adjustable",1113,6,0.6,-1475.352,47.35,Medium,2011,1,1,-1.3255633423180593
IT-2011-4233239,2011-01-26,2011-01-30,Standard Class,Allen Rosenblatt,Corporate,Lisboa,Portugal,EU,South,TEC-CO-10001926,Technology,Copiers,"Hewlett Wireless Fax, Laser",570,3,0.5,-216.765,33.99,Medium,2011,1,1,-0.3802894736842105
MO-2011-3300,2011-01-26,2011-01-31,Standard Class,Nat Carroll,Consumer,Fès-Boulemane,Morocco,Africa,Africa,TEC-KON-10003211,Technology,Machines,"Konica Inkjet, White",311,1,0.0,118.02,27.7,High,2011,1,1,0.37948553054662376
SL-2011-6640,2011-01-26,2011-01-30,Standard Class,Sally Hughsby,Corporate,Southern,Sierra Leone,Africa,Africa,OFF-KIT-10002678,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Silver",285,4,0.0,59.76,25.63,Medium,2011,1,1,0.20968421052631578
ES-2011-4436456,2011-01-26,2011-01-26,Same Day,Hunter Glantz,Consumer,Champagne-Ardenne,France,EU,Central,FUR-BO-10004620,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile",119,2,0.6,-143.076,24.75,Medium,2011,1,1,-1.2023193277310924
IR-2011-3890,2011-01-26,2011-01-28,First Class,Bradley Talbott,Home Office,Markazi,Iran,EMEA,EMEA,TEC-ENE-10004627,Technology,Accessories,"Enermax Router, Erganomic",256,1,0.0,102.45,19.7,High,2011,1,1,0.4001953125
IN-2011-31496,2011-01-26,2011-01-28,Second Class,Nathan Mautz,Home Office,Telangana,India,APAC,Central Asia,OFF-PA-10000070,Office Supplies,Paper,"Eaton Computer Printout Paper, Recycled",79,3,0.0,25.38,13.82,High,2011,1,1,0.32126582278481014
IN-2011-76198,2011-01-26,2011-02-01,Standard Class,Anna Andreadi,Consumer,Telangana,India,APAC,Central Asia,OFF-AR-10002256,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",343,7,0.0,54.6,13.22,Low,2011,1,1,0.15918367346938775
IT-2011-2536577,2011-01-26,2011-01-29,Second Class,Alan Shonely,Consumer,Languedoc-Roussillon,France,EU,Central,OFF-SU-10003072,Office Supplies,Supplies,"Elite Trimmer, Serrated",345,9,0.0,162.27,12.46,Medium,2011,1,1,0.4703478260869566
IN-2011-15270,2011-01-26,2011-01-31,Standard Class,Christina Anderson,Consumer,Jawa Tengah,Indonesia,APAC,Southeast Asia,OFF-ST-10004365,Office Supplies,Storage,"Fellowes Shelving, Wire Frame",142,3,0.17,51.1659,12.24,Medium,2011,1,1,0.3603232394366197
ES-2011-3940520,2011-01-26,2011-01-30,Standard Class,Michael Moore,Consumer,Oslo,Norway,EU,North,TEC-AC-10004520,Technology,Accessories,"Memorex Flash Drive, Bluetooth",88,3,0.0,18.45,5.54,Medium,2011,1,1,0.2096590909090909
ES-2011-3429709,2011-01-26,2011-01-30,Standard Class,Patrick O'Brill,Consumer,Madrid,Spain,EU,South,OFF-LA-10001375,Office Supplies,Labels,"Smead Removable Labels, 5000 Label Set",32,3,0.0,10.08,4.82,High,2011,1,1,0.315
CA-2011-167997,2011-01-27,2011-01-30,First Class,Carol Adams,Corporate,South Dakota,United States,US,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",142,2,0.0,39.7488,24.59,High,2011,1,1,0.2799211267605634
MX-2011-160150,2011-01-27,2011-01-29,Second Class,Neola Schneider,Consumer,Tamaulipas,Mexico,LATAM,North,OFF-BI-10002296,Office Supplies,Binders,"Acco Binder Covers, Economy",115,13,0.0,10.14,24.52,Critical,2011,1,1,0.08817391304347827
US-2011-155502,2011-01-27,2011-02-01,Standard Class,Shirley Daniels,Home Office,Virginia,United States,US,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",490,8,0.0,0.0,21.48,Medium,2011,1,1,0.0
IN-2011-33890,2011-01-27,2011-02-01,Standard Class,Kean Nguyen,Corporate,Shandong,China,APAC,North Asia,TEC-MA-10002931,Technology,Machines,"Okidata Calculator, Durable",367,7,0.0,106.26,17.61,Medium,2011,1,1,0.2895367847411444
